,heat,speed,ra,rl,rv,y_fb,x_fb,fb_depth
5702,1606,1.1,28,21,12,-0.894736842,2.612432133,4.1467265
5703,1606,1.1,28,21,12,-0.842105263,3.123502786,4.1467265
5704,1606,1.1,28,21,12,-0.789473684,3.524302802,4.1467265
5705,1606,1.1,28,21,12,-0.736842105,3.846002454,4.1467265
5706,1606,1.1,28,21,12,-0.684210526,4.105438493,4.1467265
5707,1606,1.1,28,21,12,-0.631578947,4.319272795,4.1467265
5708,1606,1.1,28,21,12,-0.578947368,4.490417656,4.1467265
5709,1606,1.1,28,21,12,-0.526315789,4.622526319,4.1467265
5710,1606,1.1,28,21,12,-0.473684211,4.716885501,4.1467265
5711,1606,1.1,28,21,12,-0.421052632,4.78246478,4.1467265
5712,1606,1.1,28,21,12,-0.368421053,4.81793202,4.1467265
5713,1606,1.1,28,21,12,-0.315789474,4.822290817,4.1467265
5714,1606,1.1,28,21,12,-0.263157895,4.791885623,4.1467265
5715,1606,1.1,28,21,12,-0.210526316,4.726323041,4.1467265
5716,1606,1.1,28,21,12,-0.157894737,4.637061797,4.1467265
5717,1606,1.1,28,21,12,-0.105263158,4.510311398,4.1467265
5718,1606,1.1,28,21,12,-0.052631579,4.310722762,4.1467265
5719,1606,1.1,28,21,12,0,4.0147149,4.1467265
5720,1606,1.1,28,21,15,-1,0,4.1727938
5721,1606,1.1,28,21,15,-0.947368421,1.934956178,4.1727938
5722,1606,1.1,28,21,15,-0.894736842,2.653560685,4.1727938
5723,1606,1.1,28,21,15,-0.842105263,3.150449773,4.1727938
5724,1606,1.1,28,21,15,-0.789473684,3.533355554,4.1727938
5725,1606,1.1,28,21,15,-0.736842105,3.835838591,4.1727938
5726,1606,1.1,28,21,15,-0.684210526,4.077737053,4.1727938
5727,1606,1.1,28,21,15,-0.631578947,4.274646971,4.1727938
5728,1606,1.1,28,21,15,-0.578947368,4.432310388,4.1727938
5729,1606,1.1,28,21,15,-0.526315789,4.554061495,4.1727938
5730,1606,1.1,28,21,15,-0.473684211,4.642745652,4.1727938
5731,1606,1.1,28,21,15,-0.421052632,4.705108726,4.1727938
5732,1606,1.1,28,21,15,-0.368421053,4.742131631,4.1727938
5733,1606,1.1,28,21,15,-0.315789474,4.751566895,4.1727938
5734,1606,1.1,28,21,15,-0.263157895,4.728774372,4.1727938
5735,1606,1.1,28,21,15,-0.210526316,4.670697491,4.1727938
5736,1606,1.1,28,21,15,-0.157894737,4.590829319,4.1727938
5737,1606,1.1,28,21,15,-0.105263158,4.476272874,4.1727938
5738,1606,1.1,28,21,15,-0.052631579,4.293767865,4.1727938
5739,1606,1.1,28,21,15,0,4.004718,4.1727938
5740,1606,1.1,28,21,18,-1,0,4.196559
5741,1606,1.1,28,21,18,-0.947368421,1.952027004,4.196559
5742,1606,1.1,28,21,18,-0.894736842,2.654273586,4.196559
5743,1606,1.1,28,21,18,-0.842105263,3.135025737,4.196559
5744,1606,1.1,28,21,18,-0.789473684,3.50239646,4.196559
5745,1606,1.1,28,21,18,-0.736842105,3.786848554,4.196559
5746,1606,1.1,28,21,18,-0.684210526,4.01980089,4.196559
5747,1606,1.1,28,21,18,-0.631578947,4.205694838,4.196559
5748,1606,1.1,28,21,18,-0.578947368,4.354487305,4.196559
5749,1606,1.1,28,21,18,-0.526315789,4.470480283,4.196559
5750,1606,1.1,28,21,18,-0.473684211,4.556642768,4.196559
5751,1606,1.1,28,21,18,-0.421052632,4.618056913,4.196559
5752,1606,1.1,28,21,18,-0.368421053,4.654108246,4.196559
5753,1606,1.1,28,21,18,-0.315789474,4.666289179,4.196559
5754,1606,1.1,28,21,18,-0.263157895,4.650055576,4.196559
5755,1606,1.1,28,21,18,-0.210526316,4.600539674,4.196559
5756,1606,1.1,28,21,18,-0.157894737,4.532176546,4.196559
5757,1606,1.1,28,21,18,-0.105263158,4.430909656,4.196559
5758,1606,1.1,28,21,18,-0.052631579,4.269141956,4.196559
5759,1606,1.1,28,21,18,0,3.9890734,4.196559
5760,1606,1.1,31,15,12,-1,0,4.0641886
5761,1606,1.1,31,15,12,-0.947368421,1.968231893,4.0641886
5762,1606,1.1,31,15,12,-0.894736842,2.689190845,4.0641886
5763,1606,1.1,31,15,12,-0.842105263,3.177021939,4.0641886
5764,1606,1.1,31,15,12,-0.789473684,3.548837883,4.0641886
5765,1606,1.1,31,15,12,-0.736842105,3.841031602,4.0641886
5766,1606,1.1,31,15,12,-0.684210526,4.071538259,4.0641886
5767,1606,1.1,31,15,12,-0.631578947,4.257738018,4.0641886
5768,1606,1.1,31,15,12,-0.578947368,4.405295565,4.0641886
5769,1606,1.1,31,15,12,-0.526315789,4.518555845,4.0641886
5770,1606,1.1,31,15,12,-0.473684211,4.600294487,4.0641886
5771,1606,1.1,31,15,12,-0.421052632,4.656416777,4.0641886
5772,1606,1.1,31,15,12,-0.368421053,4.689896917,4.0641886
5773,1606,1.1,31,15,12,-0.315789474,4.699943357,4.0641886
5774,1606,1.1,31,15,12,-0.263157895,4.675726341,4.0641886
5775,1606,1.1,31,15,12,-0.210526316,4.620289965,4.0641886
5776,1606,1.1,31,15,12,-0.157894737,4.54759768,4.0641886
5777,1606,1.1,31,15,12,-0.105263158,4.436821299,4.0641886
5778,1606,1.1,31,15,12,-0.052631579,4.26925138,4.0641886
5779,1606,1.1,31,15,12,0,3.9935967,4.0641886
5780,1606,1.1,31,15,15,-1,0,4.0896011
5781,1606,1.1,31,15,15,-0.947368421,2.043585835,4.0896011
5782,1606,1.1,31,15,15,-0.894736842,2.744021735,4.0896011
5783,1606,1.1,31,15,15,-0.842105263,3.210867432,4.0896011
5784,1606,1.1,31,15,15,-0.789473684,3.561075875,4.0896011
5785,1606,1.1,31,15,15,-0.736842105,3.833194527,4.0896011
5786,1606,1.1,31,15,15,-0.684210526,4.048000265,4.0896011
5787,1606,1.1,31,15,15,-0.631578947,4.218730402,4.0896011
5788,1606,1.1,31,15,15,-0.578947368,4.355328463,4.0896011
5789,1606,1.1,31,15,15,-0.526315789,4.460501767,4.0896011
5790,1606,1.1,31,15,15,-0.473684211,4.537862941,4.0896011
5791,1606,1.1,31,15,15,-0.421052632,4.591310891,4.0896011
5792,1606,1.1,31,15,15,-0.368421053,4.624276922,4.0896011
5793,1606,1.1,31,15,15,-0.315789474,4.633201798,4.0896011
5794,1606,1.1,31,15,15,-0.263157895,4.614658466,4.0896011
5795,1606,1.1,31,15,15,-0.210526316,4.565566067,4.0896011
5796,1606,1.1,31,15,15,-0.157894737,4.501020935,4.0896011
5797,1606,1.1,31,15,15,-0.105263158,4.404642014,4.0896011
5798,1606,1.1,31,15,15,-0.052631579,4.251145494,4.0896011
5799,1606,1.1,31,15,15,0,3.9823006,4.0896011
5800,1606,1.1,31,15,18,-1,0,4.1197734
5801,1606,1.1,31,15,18,-0.947368421,2.080324816,4.1197734
5802,1606,1.1,31,15,18,-0.894736842,2.759846046,4.1197734
5803,1606,1.1,31,15,18,-0.842105263,3.202312093,4.1197734
5804,1606,1.1,31,15,18,-0.789473684,3.536935904,4.1197734
5805,1606,1.1,31,15,18,-0.736842105,3.791662674,4.1197734
5806,1606,1.1,31,15,18,-0.684210526,3.996433595,4.1197734
5807,1606,1.1,31,15,18,-0.631578947,4.157646338,4.1197734
5808,1606,1.1,31,15,18,-0.578947368,4.287161527,4.1197734
5809,1606,1.1,31,15,18,-0.526315789,4.388016415,4.1197734
5810,1606,1.1,31,15,18,-0.473684211,4.461819627,4.1197734
5811,1606,1.1,31,15,18,-0.421052632,4.511197402,4.1197734
5812,1606,1.1,31,15,18,-0.368421053,4.544011788,4.1197734
5813,1606,1.1,31,15,18,-0.315789474,4.556020398,4.1197734
5814,1606,1.1,31,15,18,-0.263157895,4.543085175,4.1197734
5815,1606,1.1,31,15,18,-0.210526316,4.502376959,4.1197734
5816,1606,1.1,31,15,18,-0.157894737,4.442800783,4.1197734
5817,1606,1.1,31,15,18,-0.105263158,4.35563913,4.1197734
5818,1606,1.1,31,15,18,-0.052631579,4.217842699,4.1197734
5819,1606,1.1,31,15,18,0,3.9678126,4.1197734
5820,1606,1.1,31,18,12,-1,0,4.0349992
5821,1606,1.1,31,18,12,-0.947368421,1.902417434,4.0349992
5822,1606,1.1,31,18,12,-0.894736842,2.61813564,4.0349992
5823,1606,1.1,31,18,12,-0.842105263,3.112167749,4.0349992
5824,1606,1.1,31,18,12,-0.789473684,3.495437979,4.0349992
5825,1606,1.1,31,18,12,-0.736842105,3.80054593,4.0349992
5826,1606,1.1,31,18,12,-0.684210526,4.04449882,4.0349992
5827,1606,1.1,31,18,12,-0.631578947,4.241823968,4.0349992
5828,1606,1.1,31,18,12,-0.578947368,4.398910672,4.0349992
5829,1606,1.1,31,18,12,-0.526315789,4.521189694,4.0349992
5830,1606,1.1,31,18,12,-0.473684211,4.609448308,4.0349992
5831,1606,1.1,31,18,12,-0.421052632,4.670311335,4.0349992
5832,1606,1.1,31,18,12,-0.368421053,4.706318246,4.0349992
5833,1606,1.1,31,18,12,-0.315789474,4.715779205,4.0349992
5834,1606,1.1,31,18,12,-0.263157895,4.691037516,4.0349992
5835,1606,1.1,31,18,12,-0.210526316,4.632958601,4.0349992
5836,1606,1.1,31,18,12,-0.157894737,4.556060995,4.0349992
5837,1606,1.1,31,18,12,-0.105263158,4.442921183,4.0349992
5838,1606,1.1,31,18,12,-0.052631579,4.272051299,4.0349992
5839,1606,1.1,31,18,12,0,3.9934122,4.0349992
5840,1606,1.1,31,18,15,-1,0,4.0581309
5841,1606,1.1,31,18,15,-0.947368421,1.959798429,4.0581309
5842,1606,1.1,31,18,15,-0.894736842,2.664788001,4.0581309
5843,1606,1.1,31,18,15,-0.842105263,3.140390147,4.0581309
5844,1606,1.1,31,18,15,-0.789473684,3.504168827,4.0581309
5845,1606,1.1,31,18,15,-0.736842105,3.787117524,4.0581309
5846,1606,1.1,31,18,15,-0.684210526,4.016612216,4.0581309
5847,1606,1.1,31,18,15,-0.631578947,4.198054543,4.0581309
5848,1606,1.1,31,18,15,-0.578947368,4.343458789,4.0581309
5849,1606,1.1,31,18,15,-0.526315789,4.456632508,4.0581309
5850,1606,1.1,31,18,15,-0.473684211,4.539976163,4.0581309
5851,1606,1.1,31,18,15,-0.421052632,4.598278315,4.0581309
5852,1606,1.1,31,18,15,-0.368421053,4.635250311,4.0581309
5853,1606,1.1,31,18,15,-0.315789474,4.644980055,4.0581309
5854,1606,1.1,31,18,15,-0.263157895,4.625931877,4.0581309
5855,1606,1.1,31,18,15,-0.210526316,4.574615003,4.0581309
5856,1606,1.1,31,18,15,-0.157894737,4.507642604,4.0581309
5857,1606,1.1,31,18,15,-0.105263158,4.408851268,4.0581309
5858,1606,1.1,31,18,15,-0.052631579,4.25333099,4.0581309
5859,1606,1.1,31,18,15,0,3.9820837,4.0581309
5860,1606,1.1,31,18,18,-1,0,4.0831711
5861,1606,1.1,31,18,18,-0.947368421,1.983639469,4.0831711
5862,1606,1.1,31,18,18,-0.894736842,2.668843163,4.0831711
5863,1606,1.1,31,18,18,-0.842105263,3.127563862,4.0831711
5864,1606,1.1,31,18,18,-0.789473684,3.474789797,4.0831711
5865,1606,1.1,31,18,18,-0.736842105,3.741338454,4.0831711
5866,1606,1.1,31,18,18,-0.684210526,3.958069487,4.0831711
5867,1606,1.1,31,18,18,-0.631578947,4.130537255,4.0831711
5868,1606,1.1,31,18,18,-0.578947368,4.268855117,4.0831711
5869,1606,1.1,31,18,18,-0.526315789,4.377463412,4.0831711
5870,1606,1.1,31,18,18,-0.473684211,4.457364094,4.0831711
5871,1606,1.1,31,18,18,-0.421052632,4.511362136,4.0831711
5872,1606,1.1,31,18,18,-0.368421053,4.546857772,4.0831711
5873,1606,1.1,31,18,18,-0.315789474,4.560216677,4.0831711
5874,1606,1.1,31,18,18,-0.263157895,4.547684621,4.0831711
5875,1606,1.1,31,18,18,-0.210526316,4.506016274,4.0831711
5876,1606,1.1,31,18,18,-0.157894737,4.445239491,4.0831711
5877,1606,1.1,31,18,18,-0.105263158,4.356850913,4.0831711
5878,1606,1.1,31,18,18,-0.052631579,4.21836087,4.0831711
5879,1606,1.1,31,18,18,0,3.9672129,4.0831711
5880,1606,1.1,31,21,12,-1,0,3.9966299
5881,1606,1.1,31,21,12,-0.947368421,1.850361325,3.9966299
5882,1606,1.1,31,21,12,-0.894736842,2.55394437,3.9966299
5883,1606,1.1,31,21,12,-0.842105263,3.053295207,3.9966299
5884,1606,1.1,31,21,12,-0.789473684,3.445111635,3.9966299
5885,1606,1.1,31,21,12,-0.736842105,3.758871218,3.9966299
5886,1606,1.1,31,21,12,-0.684210526,4.01308794,3.9966299
5887,1606,1.1,31,21,12,-0.631578947,4.220057937,3.9966299
5888,1606,1.1,31,21,12,-0.578947368,4.385683404,3.9966299
5889,1606,1.1,31,21,12,-0.526315789,4.516321334,3.9966299
5890,1606,1.1,31,21,12,-0.473684211,4.610872348,3.9966299
5891,1606,1.1,31,21,12,-0.421052632,4.676206578,3.9966299
5892,1606,1.1,31,21,12,-0.368421053,4.714679025,3.9966299
5893,1606,1.1,31,21,12,-0.315789474,4.724214199,3.9966299
5894,1606,1.1,31,21,12,-0.263157895,4.699490957,3.9966299
5895,1606,1.1,31,21,12,-0.210526316,4.639324368,3.9966299
5896,1606,1.1,31,21,12,-0.157894737,4.55981861,3.9966299
5897,1606,1.1,31,21,12,-0.105263158,4.444739378,3.9966299
5898,1606,1.1,31,21,12,-0.052631579,4.272247469,3.9966299
5899,1606,1.1,31,21,12,0,3.9922929,3.9966299
5900,1606,1.1,31,21,15,-1,0,4.0162173
5901,1606,1.1,31,21,15,-0.947368421,1.884969467,4.0162173
5902,1606,1.1,31,21,15,-0.894736842,2.583457542,4.0162173
5903,1606,1.1,31,21,15,-0.842105263,3.071089936,4.0162173
5904,1606,1.1,31,21,15,-0.789473684,3.445285691,4.0162173
5905,1606,1.1,31,21,15,-0.736842105,3.739015873,4.0162173
5906,1606,1.1,31,21,15,-0.684210526,3.979750774,4.0162173
5907,1606,1.1,31,21,15,-0.631578947,4.170504723,4.0162173
5908,1606,1.1,31,21,15,-0.578947368,4.323970938,4.0162173
5909,1606,1.1,31,21,15,-0.526315789,4.444576002,4.0162173
5910,1606,1.1,31,21,15,-0.473684211,4.533638487,4.0162173
5911,1606,1.1,31,21,15,-0.421052632,4.596698075,4.0162173
5912,1606,1.1,31,21,15,-0.368421053,4.636514067,4.0162173
5913,1606,1.1,31,21,15,-0.315789474,4.648393019,4.0162173
5914,1606,1.1,31,21,15,-0.263157895,4.62935129,4.0162173
5915,1606,1.1,31,21,15,-0.210526316,4.576527218,4.0162173
5916,1606,1.1,31,21,15,-0.157894737,4.508148436,4.0162173
5917,1606,1.1,31,21,15,-0.105263158,4.40812225,4.0162173
5918,1606,1.1,31,21,15,-0.052631579,4.252454625,4.0162173
5919,1606,1.1,31,21,15,0,3.9805455,4.0162173
5920,1606,1.1,31,21,18,-1,0,4.0357835
5921,1606,1.1,31,21,18,-0.947368421,1.901261937,4.0357835
5922,1606,1.1,31,21,18,-0.894736842,2.582773177,4.0357835
5923,1606,1.1,31,21,18,-0.842105263,3.053224107,4.0357835
5924,1606,1.1,31,21,18,-0.789473684,3.407953815,4.0357835
5925,1606,1.1,31,21,18,-0.736842105,3.68710697,4.0357835
5926,1606,1.1,31,21,18,-0.684210526,3.913745048,4.0357835
5927,1606,1.1,31,21,18,-0.631578947,4.095764855,4.0357835
5928,1606,1.1,31,21,18,-0.578947368,4.242064994,4.0357835
5929,1606,1.1,31,21,18,-0.526315789,4.357937377,4.0357835
5930,1606,1.1,31,21,18,-0.473684211,4.443646308,4.0357835
5931,1606,1.1,31,21,18,-0.421052632,4.502582436,4.0357835
5932,1606,1.1,31,21,18,-0.368421053,4.540791931,4.0357835
5933,1606,1.1,31,21,18,-0.315789474,4.555765148,4.0357835
5934,1606,1.1,31,21,18,-0.263157895,4.543862179,4.0357835
5935,1606,1.1,31,21,18,-0.210526316,4.501977622,4.0357835
5936,1606,1.1,31,21,18,-0.157894737,4.440909603,4.0357835
5937,1606,1.1,31,21,18,-0.105263158,4.352215921,4.0357835
5938,1606,1.1,31,21,18,-0.052631579,4.214518606,4.0357835
5939,1606,1.1,31,21,18,0,3.9652283,4.0357835
5940,1760,1.1,25,15,12,-1,0,4.8906552
5941,1760,1.1,25,15,12,-0.947368421,2.104943082,4.8906552
5942,1760,1.1,25,15,12,-0.894736842,2.886144514,4.8906552
5943,1760,1.1,25,15,12,-0.842105263,3.439081478,4.8906552
5944,1760,1.1,25,15,12,-0.789473684,3.856975804,4.8906552
5945,1760,1.1,25,15,12,-0.736842105,4.180230049,4.8906552
5946,1760,1.1,25,15,12,-0.684210526,4.445054492,4.8906552
5947,1760,1.1,25,15,12,-0.631578947,4.659096675,4.8906552
5948,1760,1.1,25,15,12,-0.578947368,4.824882714,4.8906552
5949,1760,1.1,25,15,12,-0.526315789,4.955195126,4.8906552
5950,1760,1.1,25,15,12,-0.473684211,5.042541359,4.8906552
5951,1760,1.1,25,15,12,-0.421052632,5.104827008,4.8906552
5952,1760,1.1,25,15,12,-0.368421053,5.136118419,4.8906552
5953,1760,1.1,25,15,12,-0.315789474,5.13162185,4.8906552
5954,1760,1.1,25,15,12,-0.263157895,5.089741838,4.8906552
5955,1760,1.1,25,15,12,-0.210526316,5.0201952,4.8906552
5956,1760,1.1,25,15,12,-0.157894737,4.918157044,4.8906552
5957,1760,1.1,25,15,12,-0.105263158,4.737839429,4.8906552
5958,1760,1.1,25,15,12,-0.052631579,4.482260818,4.8906552
5959,1760,1.1,25,15,12,0,4.1005032,4.8906552
5960,1760,1.1,25,15,15,-1,0,4.939251
5961,1760,1.1,25,15,15,-0.947368421,2.172890919,4.939251
5962,1760,1.1,25,15,15,-0.894736842,2.954357032,4.939251
5963,1760,1.1,25,15,15,-0.842105263,3.482988938,4.939251
5964,1760,1.1,25,15,15,-0.789473684,3.885503986,4.939251
5965,1760,1.1,25,15,15,-0.736842105,4.192848345,4.939251
5966,1760,1.1,25,15,15,-0.684210526,4.43631905,4.939251
5967,1760,1.1,25,15,15,-0.631578947,4.636079255,4.939251
5968,1760,1.1,25,15,15,-0.578947368,4.792009408,4.939251
5969,1760,1.1,25,15,15,-0.526315789,4.911975263,4.939251
5970,1760,1.1,25,15,15,-0.473684211,4.992699167,4.939251
5971,1760,1.1,25,15,15,-0.421052632,5.051023097,4.939251
5972,1760,1.1,25,15,15,-0.368421053,5.080753807,4.939251
5973,1760,1.1,25,15,15,-0.315789474,5.079469807,4.939251
5974,1760,1.1,25,15,15,-0.263157895,5.044625208,4.939251
5975,1760,1.1,25,15,15,-0.210526316,4.976609562,4.939251
5976,1760,1.1,25,15,15,-0.157894737,4.882520191,4.939251
5977,1760,1.1,25,15,15,-0.105263158,4.719736417,4.939251
5978,1760,1.1,25,15,15,-0.052631579,4.471340516,4.939251
5979,1760,1.1,25,15,15,0,4.0939779,4.939251
5980,1760,1.1,25,15,18,-1,0,4.9865144
5981,1760,1.1,25,15,18,-0.947368421,2.227752009,4.9865144
5982,1760,1.1,25,15,18,-0.894736842,2.997159727,4.9865144
5983,1760,1.1,25,15,18,-0.842105263,3.510356444,4.9865144
5984,1760,1.1,25,15,18,-0.789473684,3.883814665,4.9865144
5985,1760,1.1,25,15,18,-0.736842105,4.178055969,4.9865144
5986,1760,1.1,25,15,18,-0.684210526,4.404776765,4.9865144
5987,1760,1.1,25,15,18,-0.631578947,4.591712148,4.9865144
5988,1760,1.1,25,15,18,-0.578947368,4.741596619,4.9865144
5989,1760,1.1,25,15,18,-0.526315789,4.855022735,4.9865144
5990,1760,1.1,25,15,18,-0.473684211,4.93326507,4.9865144
5991,1760,1.1,25,15,18,-0.421052632,4.988325623,4.9865144
5992,1760,1.1,25,15,18,-0.368421053,5.019096694,4.9865144
5993,1760,1.1,25,15,18,-0.315789474,5.020690181,4.9865144
5994,1760,1.1,25,15,18,-0.263157895,4.989190277,4.9865144
5995,1760,1.1,25,15,18,-0.210526316,4.926203517,4.9865144
5996,1760,1.1,25,15,18,-0.157894737,4.835087516,4.9865144
5997,1760,1.1,25,15,18,-0.105263158,4.693499112,4.9865144
5998,1760,1.1,25,15,18,-0.052631579,4.453361201,4.9865144
5999,1760,1.1,25,15,18,0,4.0819245,4.9865144
6000,1760,1.1,25,18,12,-1,0,4.8743346
6001,1760,1.1,25,18,12,-0.947368421,2.061544071,4.8743346
6002,1760,1.1,25,18,12,-0.894736842,2.846716112,4.8743346
6003,1760,1.1,25,18,12,-0.842105263,3.403161825,4.8743346
6004,1760,1.1,25,18,12,-0.789473684,3.831361996,4.8743346
6005,1760,1.1,25,18,12,-0.736842105,4.169560333,4.8743346
6006,1760,1.1,25,18,12,-0.684210526,4.448660251,4.8743346
6007,1760,1.1,25,18,12,-0.631578947,4.675165472,4.8743346
6008,1760,1.1,25,18,12,-0.578947368,4.851061488,4.8743346
6009,1760,1.1,25,18,12,-0.526315789,4.987903445,4.8743346
6010,1760,1.1,25,18,12,-0.473684211,5.08656709,4.8743346
6011,1760,1.1,25,18,12,-0.421052632,5.154030637,4.8743346
6012,1760,1.1,25,18,12,-0.368421053,5.187098752,4.8743346
6013,1760,1.1,25,18,12,-0.315789474,5.179221318,4.8743346
6014,1760,1.1,25,18,12,-0.263157895,5.133489965,4.8743346
6015,1760,1.1,25,18,12,-0.210526316,5.060786241,4.8743346
6016,1760,1.1,25,18,12,-0.157894737,4.946686205,4.8743346
6017,1760,1.1,25,18,12,-0.105263158,4.758332883,4.8743346
6018,1760,1.1,25,18,12,-0.052631579,4.496644099,4.8743346
6019,1760,1.1,25,18,12,0,4.1052187,4.8743346
6020,1760,1.1,25,18,15,-1,0,4.9227078
6021,1760,1.1,25,18,15,-0.947368421,2.119798731,4.9227078
6022,1760,1.1,25,18,15,-0.894736842,2.903254224,4.9227078
6023,1760,1.1,25,18,15,-0.842105263,3.447228654,4.9227078
6024,1760,1.1,25,18,15,-0.789473684,3.86050588,4.9227078
6025,1760,1.1,25,18,15,-0.736842105,4.181351879,4.9227078
6026,1760,1.1,25,18,15,-0.684210526,4.440033322,4.9227078
6027,1760,1.1,25,18,15,-0.631578947,4.651579881,4.9227078
6028,1760,1.1,25,18,15,-0.578947368,4.817135716,4.9227078
6029,1760,1.1,25,18,15,-0.526315789,4.945851612,4.9227078
6030,1760,1.1,25,18,15,-0.473684211,5.033195333,4.9227078
6031,1760,1.1,25,18,15,-0.421052632,5.094808065,4.9227078
6032,1760,1.1,25,18,15,-0.368421053,5.12603704,4.9227078
6033,1760,1.1,25,18,15,-0.315789474,5.123439875,4.9227078
6034,1760,1.1,25,18,15,-0.263157895,5.083755214,4.9227078
6035,1760,1.1,25,18,15,-0.210526316,5.014849807,4.9227078
6036,1760,1.1,25,18,15,-0.157894737,4.915377517,4.9227078
6037,1760,1.1,25,18,15,-0.105263158,4.738955945,4.9227078
6038,1760,1.1,25,18,15,-0.052631579,4.483615718,4.9227078
6039,1760,1.1,25,18,15,0,4.0997662,4.9227078
6040,1760,1.1,25,18,18,-1,0,4.9697924
6041,1760,1.1,25,18,18,-0.947368421,2.166701684,4.9697924
6042,1760,1.1,25,18,18,-0.894736842,2.937829208,4.9697924
6043,1760,1.1,25,18,18,-0.842105263,3.463826435,4.9697924
6044,1760,1.1,25,18,18,-0.789473684,3.854891615,4.9697924
6045,1760,1.1,25,18,18,-0.736842105,4.163709073,4.9697924
6046,1760,1.1,25,18,18,-0.684210526,4.404654513,4.9697924
6047,1760,1.1,25,18,18,-0.631578947,4.603263721,4.9697924
6048,1760,1.1,25,18,18,-0.578947368,4.761747551,4.9697924
6049,1760,1.1,25,18,18,-0.526315789,4.882457323,4.9697924
6050,1760,1.1,25,18,18,-0.473684211,4.966024544,4.9697924
6051,1760,1.1,25,18,18,-0.421052632,5.024815496,4.9697924
6052,1760,1.1,25,18,18,-0.368421053,5.057014794,4.9697924
6053,1760,1.1,25,18,18,-0.315789474,5.058219063,4.9697924
6054,1760,1.1,25,18,18,-0.263157895,5.026026863,4.9697924
6055,1760,1.1,25,18,18,-0.210526316,4.959142297,4.9697924
6056,1760,1.1,25,18,18,-0.157894737,4.865653444,4.9697924
6057,1760,1.1,25,18,18,-0.105263158,4.712473642,4.9697924
6058,1760,1.1,25,18,18,-0.052631579,4.466609778,4.9697924
6059,1760,1.1,25,18,18,0,4.0884992,4.9697924
6060,1760,1.1,25,21,12,-1,0,4.8496027
6061,1760,1.1,25,21,12,-0.947368421,2.027642385,4.8496027
6062,1760,1.1,25,21,12,-0.894736842,2.809417364,4.8496027
6063,1760,1.1,25,21,12,-0.842105263,3.367690027,4.8496027
6064,1760,1.1,25,21,12,-0.789473684,3.80493819,4.8496027
6065,1760,1.1,25,21,12,-0.736842105,4.157759781,4.8496027
6066,1760,1.1,25,21,12,-0.684210526,4.448878132,4.8496027
6067,1760,1.1,25,21,12,-0.631578947,4.68501837,4.8496027
6068,1760,1.1,25,21,12,-0.578947368,4.870364333,4.8496027
6069,1760,1.1,25,21,12,-0.526315789,5.016076542,4.8496027
6070,1760,1.1,25,21,12,-0.473684211,5.122608083,4.8496027
6071,1760,1.1,25,21,12,-0.421052632,5.193437095,4.8496027
6072,1760,1.1,25,21,12,-0.368421053,5.229893751,4.8496027
6073,1760,1.1,25,21,12,-0.315789474,5.221025957,4.8496027
6074,1760,1.1,25,21,12,-0.263157895,5.173224414,4.8496027
6075,1760,1.1,25,21,12,-0.210526316,5.095889657,4.8496027
6076,1760,1.1,25,21,12,-0.157894737,4.972343064,4.8496027
6077,1760,1.1,25,21,12,-0.105263158,4.780235288,4.8496027
6078,1760,1.1,25,21,12,-0.052631579,4.509685278,4.8496027
6079,1760,1.1,25,21,12,0,4.1088926,4.8496027
6080,1760,1.1,25,21,15,-1,0,4.8956037
6081,1760,1.1,25,21,15,-0.947368421,2.070935429,4.8956037
6082,1760,1.1,25,21,15,-0.894736842,2.85718341,4.8956037
6083,1760,1.1,25,21,15,-0.842105263,3.411020512,4.8956037
6084,1760,1.1,25,21,15,-0.789473684,3.834427612,4.8956037
6085,1760,1.1,25,21,15,-0.736842105,4.167526755,4.8956037
6086,1760,1.1,25,21,15,-0.684210526,4.440027427,4.8956037
6087,1760,1.1,25,21,15,-0.631578947,4.662136629,4.8956037
6088,1760,1.1,25,21,15,-0.578947368,4.837213765,4.8956037
6089,1760,1.1,25,21,15,-0.526315789,4.971413686,4.8956037
6090,1760,1.1,25,21,15,-0.473684211,5.068449701,4.8956037
6091,1760,1.1,25,21,15,-0.421052632,5.132954088,4.8956037
6092,1760,1.1,25,21,15,-0.368421053,5.16552295,4.8956037
6093,1760,1.1,25,21,15,-0.315789474,5.161017748,4.8956037
6094,1760,1.1,25,21,15,-0.263157895,5.117490935,4.8956037
6095,1760,1.1,25,21,15,-0.210526316,5.047207902,4.8956037
6096,1760,1.1,25,21,15,-0.157894737,4.939136684,4.8956037
6097,1760,1.1,25,21,15,-0.105263158,4.755616753,4.8956037
6098,1760,1.1,25,21,15,-0.052631579,4.496217872,4.8956037
6099,1760,1.1,25,21,15,0,4.1040503,4.8956037
6100,1760,1.1,25,21,18,-1,0,4.9421347
6101,1760,1.1,25,21,18,-0.947368421,2.109026751,4.9421347
6102,1760,1.1,25,21,18,-0.894736842,2.882282271,4.9421347
6103,1760,1.1,25,21,18,-0.842105263,3.415931593,4.9421347
6104,1760,1.1,25,21,18,-0.789473684,3.82436736,4.9421347
6105,1760,1.1,25,21,18,-0.736842105,4.14563561,4.9421347
6106,1760,1.1,25,21,18,-0.684210526,4.399983887,4.9421347
6107,1760,1.1,25,21,18,-0.631578947,4.609082605,4.9421347
6108,1760,1.1,25,21,18,-0.578947368,4.776016702,4.9421347
